Date,P/E,P/B,Div Yield
13-Mar-00,24.95,4.52,1.1
10-Mar-00,25.62,4.65,1.07
09-Mar-00,26.32,4.77,1.04
08-Mar-00,26.64,4.83,1.03
07-Mar-00,27.22,4.94,0.91
06-Mar-00,26.99,4.89,0.92
03-Mar-00,26.47,4.8,0.94
02-Mar-00,27.09,4.92,0.91
01-Mar-00,27.35,4.96,0.91
29-Feb-00,26.36,4.79,0.94
28-Feb-00,27.49,4.98,0.9
25-Feb-00,27.29,4.95,0.91
24-Feb-00,27.66,5.01,0.9
23-Feb-00,27.09,4.91,0.92
22-Feb-00,27.77,5.03,0.89
21-Feb-00,28,5.08,0.89
18-Feb-00,27.43,4.97,0.9
17-Feb-00,27.82,5.04,0.9
16-Feb-00,27.32,4.95,0.92
15-Feb-00,27.19,4.93,0.92
14-Feb-00,28.29,5.07,0.9
11-Feb-00,28.47,5.11,0.9
10-Feb-00,27.75,4.98,0.92
09-Feb-00,27.4,4.91,0.93
08-Feb-00,26.96,4.83,0.91
07-Feb-00,26.54,4.76,0.92
04-Feb-00,25.94,4.65,0.94
03-Feb-00,25.91,4.65,0.95
02-Feb-00,25.75,4.62,0.95
01-Feb-00,25.13,4.51,0.98
31-Jan-00,25.16,4.49,0.98
28-Jan-00,26.02,4.65,0.95
27-Jan-00,26.1,4.66,0.94
25-Jan-00,25.81,4.61,0.95
24-Jan-00,26.26,4.69,0.94
21-Jan-00,26.37,4.71,0.93
20-Jan-00,26.05,4.65,0.95
19-Jan-00,26.6,4.75,0.93
18-Jan-00,26.15,4.67,0.94
17-Jan-00,26.22,4.68,0.94
14-Jan-00,26.41,4.71,0.93
13-Jan-00,26.38,4.71,0.93
12-Jan-00,26.44,4.72,0.93
11-Jan-00,25.59,4.57,0.96
10-Jan-00,26.57,4.74,0.93
07-Jan-00,26.25,4.69,0.94
06-Jan-00,26.32,4.7,0.94
05-Jan-00,25.97,4.64,0.95
04-Jan-00,26.67,4.76,0.92
03-Jan-00,25.91,4.63,0.95
30-Dec-99,24.09,4.3,1.02
29-Dec-99,24.02,4.29,1.03
28-Dec-99,23.47,4.19,1.05
27-Dec-99,23.3,4.16,1.06
24-Dec-99,23.74,4.24,1.04
23-Dec-99,24.22,4.32,1.02
22-Dec-99,24.11,4.3,1.02
21-Dec-99,23.13,4.13,1.06
20-Dec-99,23.15,4.13,1.06
17-Dec-99,23.1,4.12,1.06
16-Dec-99,23.1,4.12,1.06
15-Dec-99,22.8,4.07,1.08
14-Dec-99,22.75,4.06,1.07
13-Dec-99,23.23,4.15,1.04
10-Dec-99,23.43,4.18,1.03
09-Dec-99,23.56,4.2,1.03
08-Dec-99,23.41,4.18,1.04
07-Dec-99,22.58,4.03,1.07
06-Dec-99,22.54,4.02,1.08
03-Dec-99,22.15,3.95,1.09
02-Dec-99,22.01,3.93,1.1
01-Dec-99,21.69,3.87,1.12
30-Nov-99,21.47,3.83,1.13
29-Nov-99,21.6,3.86,1.12
26-Nov-99,21.84,3.9,1.11
25-Nov-99,21.98,3.92,1.11
24-Nov-99,21.76,3.89,1.12
22-Nov-99,21.46,3.83,1.13
19-Nov-99,21.25,3.79,1.14
18-Nov-99,21.28,3.8,1.14
17-Nov-99,21.1,3.77,1.15
16-Nov-99,21.16,3.78,1.15
15-Nov-99,21.24,3.79,1.14
12-Nov-99,21.41,3.82,1.14
11-Nov-99,21.65,3.86,1.12
10-Nov-99,21.64,3.86,1.12
09-Nov-99,21.36,3.81,1.14
07-Nov-99,21.34,3.81,1.14
05-Nov-99,21.26,3.79,1.14
04-Nov-99,20.83,3.72,1.16
03-Nov-99,20.66,3.69,1.17
02-Nov-99,20.75,3.7,1.15
01-Nov-99,19.78,3.53,1.2
29-Oct-99,20.65,3.69,1.15
28-Oct-99,21.31,3.8,1.12
27-Oct-99,21.99,3.92,1.08
26-Oct-99,22.02,3.93,1.08
25-Oct-99,22.21,3.96,1.07
23-Oct-99,22.57,4.03,1.05
22-Oct-99,22.27,3.98,1.07
21-Oct-99,22.63,4.04,1.05
20-Oct-99,23.01,4.11,1.03
18-Oct-99,22.48,4.01,1.06
15-Oct-99,22.65,4.04,1.05
14-Oct-99,23.49,4.19,1.01
13-Oct-99,23.35,4.17,1.02
12-Oct-99,23.16,4.13,1.03
11-Oct-99,23.16,4.13,1.03
08-Oct-99,23.08,4.12,1.03
07-Oct-99,22.94,4.09,1.04
06-Oct-99,21.73,3.88,1.1
05-Oct-99,21.42,3.82,1.11
04-Oct-99,21.33,3.8,0.93
01-Oct-99,21.81,3.89,1.09
30-Sep-99,21.96,3.92,1.04
29-Sep-99,21.99,3.92,1.04
28-Sep-99,21.39,3.82,1.06
27-Sep-99,21.55,3.84,1.06
24-Sep-99,21.91,3.91,1.04
23-Sep-99,21.68,3.87,1.05
22-Sep-99,21.51,3.84,1.06
21-Sep-99,20.95,3.74,1.08
20-Sep-99,21.06,3.76,1.08
17-Sep-99,21.11,3.76,1.08
16-Sep-99,20.98,3.74,1.08
15-Sep-99,21.34,3.8,1.06
14-Sep-99,21.28,3.79,1.07
10-Sep-99,21.6,3.85,1.05
09-Sep-99,21.69,3.86,1.05
08-Sep-99,21.73,3.87,1.04
07-Sep-99,20.96,3.63,1.08
06-Sep-99,21.07,3.65,1.07
03-Sep-99,20.84,3.61,1.08
02-Sep-99,20.85,3.61,1.09
01-Sep-99,21.38,3.71,1.06
31-Aug-99,21.4,3.71,1.06
30-Aug-99,21.56,3.74,1.05
27-Aug-99,21.48,3.72,1.06
26-Aug-99,21.25,3.68,1.07
25-Aug-99,20.79,3.6,1.09
24-Aug-99,20.94,3.63,0.98
23-Aug-99,20.74,3.6,0.99
20-Aug-99,20.4,3.54,1.01
19-Aug-99,20.37,3.53,1.07
18-Aug-99,20.64,3.58,1.06
17-Aug-99,20.03,3.47,1.09
16-Aug-99,19.83,3.44,1.1
13-Aug-99,19.56,3.39,1.12
12-Aug-99,19.83,3.44,1.1
11-Aug-99,19.92,3.45,1.1
10-Aug-99,19.83,3.44,1.07
09-Aug-99,20.2,3.51,1.06
06-Aug-99,20.03,3.48,1.07
05-Aug-99,20.13,3.49,1.07
04-Aug-99,20.18,3.5,1.07
03-Aug-99,19.53,3.39,1.1
02-Aug-99,19.63,3.41,1.1
30-Jul-99,19.94,3.46,1.08
29-Jul-99,20.18,3.5,1.07
28-Jul-99,20.09,3.49,1.07
27-Jul-99,19.94,3.46,1.08
26-Jul-99,20.18,3.5,1.07
23-Jul-99,20.46,3.55,1.06
22-Jul-99,20.39,3.54,1.13
21-Jul-99,20.26,3.52,1.14
20-Jul-99,19.87,3.45,1.14
19-Jul-99,20.4,3.54,1.11
16-Jul-99,20.02,3.47,1.13
15-Jul-99,19.92,3.46,1.19
14-Jul-99,20.18,3.5,1.18
13-Jul-99,19.92,3.46,1.12
12-Jul-99,19.83,3.44,1.13
09-Jul-99,18.91,3.28,1.18
08-Jul-99,18.76,3.26,1.2
07-Jul-99,18.75,3.26,1.2
06-Jul-99,18.72,3.25,1.16
05-Jul-99,18.55,3.22,1.17
02-Jul-99,18.06,3.14,1.2
01-Jul-99,17.84,3.1,1.22
30-Jun-99,17.91,3.11,1.22
29-Jun-99,18,3.12,0.95
28-Jun-99,18.02,3.12,0.95
25-Jun-99,17.79,3.08,0.97
24-Jun-99,17.85,3.09,0.98
23-Jun-99,18.03,3.12,0.97
22-Jun-99,18.35,3.18,0.85
21-Jun-99,18.17,3.15,0.89
18-Jun-99,17.76,3.08,0.88
17-Jun-99,17.78,3.08,1.19
16-Jun-99,17.35,3.01,1.22
15-Jun-99,16.93,2.93,1.17
14-Jun-99,17.03,2.95,1.16
11-Jun-99,17.25,2.99,1.14
10-Jun-99,17.57,3.04,1.17
09-Jun-99,17.58,3.05,1.2
08-Jun-99,17.82,3.09,1.15
07-Jun-99,17.48,3.03,1.17
04-Jun-99,17.45,3.02,1.18
03-Jun-99,18.75,3.08,1.23
02-Jun-99,18.27,3.05,1.24
01-Jun-99,18.25,3.02,1.24
31-May-99,18.01,3.05,1.23
28-May-99,17.2,2.93,1.28
27-May-99,17.32,2.96,1.35
26-May-99,18.28,3.1,1.3
25-May-99,18.16,3.03,1.03
24-May-99,18.08,3.01,1.04
21-May-99,17.69,3.03,1.05
20-May-99,18.01,3.08,1.06
19-May-99,18.22,3.12,1.05
18-May-99,17.9,3.06,1.06
17-May-99,17.77,3.04,1.07
14-May-99,17.98,3.08,1.05
13-May-99,17.71,3.03,1.2
12-May-99,17.14,2.93,1.24
11-May-99,17.21,2.95,1.23
10-May-99,16.88,2.89,1.26
07-May-99,16.4,2.81,1.29
06-May-99,16.15,2.76,1.31
05-May-99,15.73,2.69,1.35
04-May-99,15.53,2.66,1.21
03-May-99,14.95,2.56,1.25
30-Apr-99,15.02,2.58,1.25
29-Apr-99,14.84,2.55,1.48
28-Apr-99,14.49,2.49,1.52
26-Apr-99,14.3,2.46,1.54
23-Apr-99,15.08,2.59,1.46
22-Apr-99,15.08,2.59,1.47
21-Apr-99,15.31,2.63,1.45
20-Apr-99,15.29,2.63,1.45
19-Apr-99,15.26,2.62,1.45
17-Apr-99,14.85,2.55,1.49
16-Apr-99,16.04,2.76,1.38
15-Apr-99,14.87,2.56,1.63
13-Apr-99,15.25,2.62,1.59
12-Apr-99,15.31,2.63,1.59
09-Apr-99,15.24,2.62,1.6
08-Apr-99,15.65,2.69,1.55
07-Apr-99,15.81,2.72,1.54
06-Apr-99,15.71,2.7,1.54
05-Apr-99,15.51,2.66,1.56
01-Apr-99,16.31,2.8,1.5
31-Mar-99,16.53,2.84,1.48
30-Mar-99,14.02,2.5,1.51
26-Mar-99,13.85,2.46,1.53
25-Mar-99,14.03,2.5,1.52
24-Mar-99,14.13,2.51,1.51
23-Mar-99,14.27,2.54,1.49
22-Mar-99,14.13,2.52,1.5
20-Mar-99,14.1,2.51,1.5
19-Mar-99,14.13,2.52,1.5
18-Mar-99,14.29,2.54,1.49
17-Mar-99,14.1,2.51,1.51
16-Mar-99,14,2.49,1.39
15-Mar-99,14.28,2.54,1.37
12-Mar-99,14.26,2.54,1.37
11-Mar-99,14.09,2.51,1.48
10-Mar-99,14.35,2.55,1.46
09-Mar-99,14.33,2.55,1.45
08-Mar-99,14.25,2.53,1.46
05-Mar-99,14.01,2.49,1.48
04-Mar-99,13.83,2.46,1.5
03-Mar-99,13.98,2.49,1.49
01-Mar-99,13.5,2.4,1.54
27-Feb-99,13.04,2.32,1.59
26-Feb-99,12.51,2.23,1.66
25-Feb-99,12.68,2.26,1.66
24-Feb-99,12.72,2.26,1.66
23-Feb-99,12.61,2.24,1.67
22-Feb-99,12.66,2.25,1.66
19-Feb-99,12.96,2.31,1.63
18-Feb-99,12.92,2.3,1.63
17-Feb-99,12.87,2.29,1.64
16-Feb-99,12.73,2.27,1.63
15-Feb-99,12.67,2.26,1.64
12-Feb-99,12.88,2.29,1.62
11-Feb-99,12.75,2.27,1.67
10-Feb-99,12.74,2.27,1.67
09-Feb-99,12.28,2.18,1.73
08-Feb-99,12.17,2.17,1.75
05-Feb-99,12.43,2.21,1.71
04-Feb-99,12.48,2.22,1.71
03-Feb-99,12.64,2.25,1.69
02-Feb-99,12.36,2.2,1.72
01-Feb-99,12.48,2.22,1.7
29-Jan-99,12.83,2.28,1.66
28-Jan-99,12.68,2.26,1.68
27-Jan-99,12.9,2.29,1.65
25-Jan-99,12.61,2.24,1.68
22-Jan-99,12.71,2.26,1.67
21-Jan-99,12.84,2.29,1.65
19-Jan-99,12.06,2.15,1.76
18-Jan-99,12.33,2.19,1.72
15-Jan-99,12.19,2.17,1.74
14-Jan-99,12.46,2.22,1.7
13-Jan-99,12.54,2.23,1.69
12-Jan-99,12.59,2.24,1.69
11-Jan-99,12.86,2.29,1.65
08-Jan-99,12.92,2.3,1.64
07-Jan-99,12.46,2.22,1.71
06-Jan-99,12.11,2.16,1.75
05-Jan-99,11.84,2.11,1.79
04-Jan-99,11.72,2.08,1.81
01-Jan-99,11.62,2.07,1.83
