id,year,statename,pcname,candidate,sex,age,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance,created_at,updated_at,,
7687,2014,West Bengal,Purulia,BIKASH BANERJEE,M,47,GEN,BJP,Lotus,85978,258,86236,5.86,7.15,1471933,4,1204675,0,0,NDA,,,,
7688,2014,West Bengal,Purulia,MIHIR KUMAR RAJWAR,M,59,SC,BSP,Elephant,9847,3,9850,0.67,0.82,1471933,7,1204675,0,0,OTHERS,,,,
7689,2014,West Bengal,Purulia,DR. MRIGANKA MAHATO,M,51,GEN,AITC,Flowers and Grass,466980,1297,468277,31.81,38.81,1471933,1,1204675,1,0,OTHERS,,,,
7690,2014,West Bengal,Purulia,AJIT PRASAD MAHATA,M,60,GEN,JVM,Comb,9012,0,9012,0.61,0.75,1471933,8,1204675,0,0,OTHERS,,,,
7691,2014,West Bengal,Purulia,TAPAN KUMAR MAHATO,M,39,GEN,JMM,Bow & Arrow,7384,2,7386,0.50,0.61,1471933,9,1204675,0,0,UPA,,,,
7692,2014,West Bengal,Purulia,BAIDYANATH HANSDA,M,39,ST,JDP,Cup & Saucer,7161,7,7168,0.49,0.59,1471933,10,1204675,0,0,OTHERS,,,,
7693,2014,West Bengal,Purulia,SUBARNA  KUMAR,M,58,GEN,SUCI,Glass Tumbler,11258,8,11266,0.77,0.93,1471933,6,1204675,0,0,OTHERS,,,,
7694,2014,West Bengal,Purulia,DHIREN RAJAK,M,49,SC,IND,Kite,5584,0,5584,0.38,0.46,1471933,12,1204675,0,0,OTHERS,,,,
7695,2014,West Bengal,Purulia,PURNA CHANDRA TUDU,M,33,ST,IND,BUCKET,4073,0,4073,0.28,0.34,1471933,13,1204675,0,0,OTHERS,,,,
7696,2014,West Bengal,Purulia,MONBODH MAHATO,M,35,GEN,IND,Pot,6773,1,6774,0.46,0.56,1471933,11,1204675,0,0,OTHERS,,,,
7697,2014,West Bengal,Purulia,None of the Above,,,,NOTA,NOTA,16694,32,16726,1.14,1.39,1471933,5,1204675,0,0,OTHERS,,,,
7698,2014,West Bengal,Bankura,ACHARIA BASUDEB,M,71,GEN,CPM,"Hammer, Sickle and Star",384400,549,384949,25.60,31.13,1503812,2,1236319,0,1,OTHERS,,,,
7699,2014,West Bengal,Bankura,NILMADHAB GUPTA,M,59,GEN,INC,Hand,22008,13,22021,1.46,1.78,1503812,5,1236319,0,0,UPA,,,,
7700,2014,West Bengal,Bankura,BINOY CHOWDHURY,M,49,GEN,BSP,Elephant,7386,2,7388,0.49,0.60,1503812,11,1236319,0,0,OTHERS,,,,
7701,2014,West Bengal,Bankura,SREEMATI  DEV VARMA (MOON MOON SEN),F,60,GEN,AITC,Flowers and Grass,482911,544,483455,32.15,39.10,1503812,1,1236319,1,0,OTHERS,,,,
7702,2014,West Bengal,Bankura,SUBHAS KUMAR SARKAR,M,60,GEN,BJP,Lotus,250853,330,251183,16.70,20.31,1503812,3,1236319,0,0,NDA,,,,
7703,2014,West Bengal,Bankura,KABITA SINGHABABU,F,49,GEN,SUCI,Glass Tumbler,9123,2,9125,0.61,0.74,1503812,7,1236319,0,0,OTHERS,,,,
7704,2014,West Bengal,Bankura,PARESH MARANDI,M,58,ST,JMM,Bow & Arrow,10228,1,10229,0.68,0.83,1503812,6,1236319,0,0,UPA,,,,
7705,2014,West Bengal,Bankura,PANMANI BESRA,F,44,ST,JDP,Cup & Saucer,5909,0,5909,0.39,0.48,1503812,13,1236319,0,0,OTHERS,,,,
7706,2014,West Bengal,Bankura,BANERJEE PRABIR,M,41,GEN,JHAP,Basket containing Fruits,6208,1,6209,0.41,0.50,1503812,12,1236319,0,0,OTHERS,,,,
7707,2014,West Bengal,Bankura,SHIB SANKAR GHOSH,M,59,GEN,JVM,Comb,3105,0,3105,0.21,0.25,1503812,15,1236319,0,0,OTHERS,,,,
7708,2014,West Bengal,Bankura,SUDHIR KUMAR MURMU,M,45,ST,CPI(ML)(L),Flag with Three Stars,7579,0,7579,0.50,0.61,1503812,9,1236319,0,0,OTHERS,,,,
7709,2014,West Bengal,Bankura,HULU KHETRAPAL,M,65,SC,BMUP,Cot,7561,3,7564,0.50,0.61,1503812,10,1236319,0,0,OTHERS,,,,
7710,2014,West Bengal,Bankura,GOUR CHANDRA HEMBRAM,M,42,ST,IND,Bat,4876,0,4876,0.32,0.39,1503812,14,1236319,0,0,OTHERS,,,,
7711,2014,West Bengal,Bankura,SHYAMAL SIKDAR,M,45,SC,IND,Dao,9045,0,9045,0.60,0.73,1503812,8,1236319,0,0,OTHERS,,,,
7712,2014,West Bengal,Bankura,None of the Above,,,,NOTA,NOTA,23662,20,23682,1.57,1.92,1503812,4,1236319,0,0,OTHERS,,,,
7713,2014,West Bengal,Bishnupur,KHAN SAUMITRA,M,34,SC,AITC,Flowers and Grass,578255,615,578870,39.46,45.51,1466921,1,1272070,1,0,OTHERS,,,,
7714,2014,West Bengal,Bishnupur,JAGADANANDA ROY,M,60,SC,BSP,Elephant,10121,6,10127,0.69,0.80,1466921,6,1272070,0,0,OTHERS,,,,
7715,2014,West Bengal,Bishnupur,JAYANTA MONDAL,M,58,SC,BJP,Lotus,179247,283,179530,12.24,14.11,1466921,3,1272070,0,0,NDA,,,,
7716,2014,West Bengal,Bishnupur,NARAYAN CHANDRA KHAN,M,62,SC,INC,Hand,27031,23,27054,1.84,2.13,1466921,4,1272070,0,0,UPA,,,,
7717,2014,West Bengal,Bishnupur,SUSMITA BAURI,F,39,SC,CPM,"Hammer, Sickle and Star",428791,394,429185,29.26,33.74,1466921,2,1272070,0,1,OTHERS,,,,
7718,2014,West Bengal,Bishnupur,JOYDEB BAURI,M,30,SC,BMUP,Cot,7812,4,7816,0.53,0.61,1466921,7,1272070,0,0,OTHERS,,,,
7719,2014,West Bengal,Bishnupur,SADANANDA MANDAL,M,46,SC,SUCI,Glass Tumbler,4886,0,4886,0.33,0.38,1466921,10,1272070,0,0,OTHERS,,,,
7720,2014,West Bengal,Bishnupur,TARANI ROY,M,62,SC,IND,Dao,6854,0,6854,0.47,0.54,1466921,8,1272070,0,0,OTHERS,,,,
7721,2014,West Bengal,Bishnupur,DINESH LOHAR,M,27,SC,IND,Battery Torch,6819,1,6820,0.46,0.54,1466921,9,1272070,0,0,OTHERS,,,,
7722,2014,West Bengal,Bishnupur,None of the Above,,,,NOTA,NOTA,20915,13,20928,1.43,1.65,1466921,5,1272070,0,0,OTHERS,,,,
7723,2014,West Bengal,Bardhaman Purba,ISWAR CHANDRA DAS,M,53,SC,CPM,"Hammer, Sickle and Star",459911,270,460181,30.03,34.83,1532244,2,1320822,0,1,OTHERS,,,,
7724,2014,West Bengal,Bardhaman Purba,CHANDANA MAJHI,F,50,SC,INC,Hand,68849,35,68884,4.50,5.21,1532244,4,1320822,0,0,UPA,,,,
7725,2014,West Bengal,Bardhaman Purba,MUKUL BISWAS,M,40,SC,BSP,Elephant,5436,6,5442,0.36,0.41,1532244,9,1320822,0,0,OTHERS,,,,
7726,2014,West Bengal,Bardhaman Purba,SANTOSH ROY,M,43,SC,BJP,Lotus,170722,106,170828,11.15,12.93,1532244,3,1320822,0,0,NDA,,,,
7727,2014,West Bengal,Bardhaman Purba,SUNIL KUMAR MONDAL,M,55,SC,AITC,Flowers and Grass,574315,245,574560,37.50,43.49,1532244,1,1320822,1,0,OTHERS,,,,
7728,2014,West Bengal,Bardhaman Purba,KALICHARAN SARDAR,M,44,SC,SUCI,Glass Tumbler,7980,1,7981,0.52,0.60,1532244,7,1320822,0,0,OTHERS,,,,
7729,2014,West Bengal,Bardhaman Purba,PEJUSH KUMAR SAHANA,M,46,SC,CPI(ML)(L),Flag with Three Stars,5919,0,5919,0.39,0.45,1532244,8,1320822,0,0,OTHERS,,,,
7730,2014,West Bengal,Bardhaman Purba,PROSANTA BAG,M,43,SC,JDP,Cup & Saucer,3410,0,3410,0.22,0.26,1532244,10,1320822,0,0,OTHERS,,,,
7731,2014,West Bengal,Bardhaman Purba,SWAPAN MALIK,M,48,SC,JMM,Bow & Arrow,9666,0,9666,0.63,0.73,1532244,6,1320822,0,0,UPA,,,,
7732,2014,West Bengal,Bardhaman Purba,None of the Above,,,,NOTA,NOTA,13944,7,13951,0.91,1.06,1532244,5,1320822,0,0,OTHERS,,,,
7733,2014,West Bengal,Burdwan - durgapur,AGASTY PRADIP,M,65,GEN,INC,Hand,44323,32,44355,2.80,3.33,1583495,4,1331242,0,0,UPA,,,,
7734,2014,West Bengal,Burdwan - durgapur,DEBASREE CHAUDHURI,F,42,GEN,BJP,Lotus,236944,261,237205,14.98,17.81,1583495,3,1331242,0,0,NDA,,,,
7735,2014,West Bengal,Burdwan - durgapur,DR. MAMTAZ SANGHAMITA,F,68,GEN,AITC,Flowers and Grass,553926,595,554521,35.02,41.64,1583495,1,1331242,1,0,OTHERS,,,,
7736,2014,West Bengal,Burdwan - durgapur,MD. HARUN,M,43,GEN,BSP,Elephant,11857,5,11862,0.75,0.89,1583495,6,1331242,0,0,OTHERS,,,,
7737,2014,West Bengal,Burdwan - durgapur,SK. SAIDUL HAQUE,M,59,GEN,CPM,"Hammer, Sickle and Star",446662,528,447190,28.24,33.58,1583495,2,1331242,0,1,OTHERS,,,,
7738,2014,West Bengal,Burdwan - durgapur,DR. DHANAPATI DAS,M,41,SC,BMUP,Cot,6663,2,6665,0.42,0.50,1583495,8,1331242,0,0,OTHERS,,,,
7739,2014,West Bengal,Burdwan - durgapur,SUNIL KUMAR PURKAIT,M,74,GEN,SUCI,Glass Tumbler,7573,1,7574,0.48,0.57,1583495,7,1331242,0,0,OTHERS,,,,
7740,2014,West Bengal,Burdwan - durgapur,SARADA MONI SAMANTA,F,59,GEN,IND,Batsman,4983,1,4984,0.31,0.37,1583495,9,1331242,0,0,OTHERS,,,,
7741,2014,West Bengal,Burdwan - durgapur,None of the Above,,,,NOTA,NOTA,16858,28,16886,1.07,1.27,1583495,5,1331242,0,0,OTHERS,,,,
7742,2014,West Bengal,Asansol,INDRANI MISHRA,F,31,GEN,INC,Hand,48499,3,48502,3.30,4.24,1469684,4,1142395,0,0,UPA,,,,
7743,2014,West Bengal,Asansol,JARASANDHA SINHA,M,56,SC,BSP,Elephant,4663,0,4663,0.32,0.41,1469684,11,1142395,0,0,OTHERS,,,,
7744,2014,West Bengal,Asansol,DOLA SEN,F,47,GEN,AITC,Flowers and Grass,349435,68,349503,23.78,30.58,1469684,2,1142395,0,1,OTHERS,,,,
7745,2014,West Bengal,Asansol,BANSA GOPAL CHOUDHURY,M,54,GEN,CPM,"Hammer, Sickle and Star",255806,23,255829,17.41,22.39,1469684,3,1142395,0,0,OTHERS,,,,
7746,2014,West Bengal,Asansol,BABUL SUPRIYA BARAL (BABUL SUPRIYO),M,43,GEN,BJP,Lotus,419887,96,419983,28.58,36.75,1469684,1,1142395,1,0,NDA,,,,
7747,2014,West Bengal,Asansol,ATUL CHANDRA  BOURI,M,60,SC,BMUP,Cot,4256,0,4256,0.29,0.37,1469684,12,1142395,0,0,OTHERS,,,,
7748,2014,West Bengal,Asansol,ANANTA LAL GUPTA,M,68,GEN,SUCI,Glass Tumbler,3115,0,3115,0.21,0.27,1469684,13,1142395,0,0,OTHERS,,,,
7749,2014,West Bengal,Asansol,KANAI BANERJEE,M,45,GEN,JMM,Bow & Arrow,5728,0,5728,0.39,0.50,1469684,8,1142395,0,0,UPA,,,,
7750,2014,West Bengal,Asansol,BURO MURMU,M,39,ST,JDP,Cup & Saucer,2434,0,2434,0.17,0.21,1469684,15,1142395,0,0,OTHERS,,,,
7751,2014,West Bengal,Asansol,MD. MUSTAQIM,M,39,GEN,GaAP,Bread,2449,1,2450,0.17,0.21,1469684,14,1142395,0,0,OTHERS,,,,
7752,2014,West Bengal,Asansol,MD. REYAZUDDIN,M,46,GEN,IUML,Ladder,4947,0,4947,0.34,0.43,1469684,10,1142395,0,0,UPA,,,,
7753,2014,West Bengal,Asansol,JYOTIRMOY MAITI,M,57,GEN,IND,Candles,10227,0,10227,0.70,0.89,1469684,7,1142395,0,0,OTHERS,,,,
7754,2014,West Bengal,Asansol,MANASH SARKAR,M,54,GEN,IND,Frock,14262,1,14263,0.97,1.25,1469684,5,1142395,0,0,OTHERS,,,,
7755,2014,West Bengal,Asansol,SUJIT KAR,M,45,GEN,IND,CARPET,5016,0,5016,0.34,0.44,1469684,9,1142395,0,0,OTHERS,,,,
7756,2014,West Bengal,Asansol,None of the Above,,,,NOTA,NOTA,11475,4,11479,0.78,1.00,1469684,6,1142395,0,0,OTHERS,,,,
7757,2014,West Bengal,Bolpur,ANUPAM HAZRA,M,32,SC,AITC,Flowers and Grass,630085,608,630693,41.00,48.33,1538421,1,1304756,1,0,OTHERS,,,,
7758,2014,West Bengal,Bolpur,KAMINI MOHAN SARKAR,M,66,SC,BJP,Lotus,197174,300,197474,12.84,15.13,1538421,3,1304756,0,0,NDA,,,,
7759,2014,West Bengal,Bolpur,DOME RAMCHANDRA,M,56,SC,CPM,"Hammer, Sickle and Star",394246,335,394581,25.65,30.24,1538421,2,1304756,0,1,OTHERS,,,,
7760,2014,West Bengal,Bolpur,TAPAN KUMAR SAHA,M,62,SC,INC,Hand,46922,31,46953,3.05,3.60,1538421,4,1304756,0,0,UPA,,,,
7761,2014,West Bengal,Bolpur,SAMIRAN DAS,M,35,SC,BSP,Elephant,5951,1,5952,0.39,0.46,1538421,7,1304756,0,0,OTHERS,,,,
7762,2014,West Bengal,Bolpur,BIJOY DOLUI,M,43,SC,SUCI,Glass Tumbler,5410,0,5410,0.35,0.41,1538421,8,1304756,0,0,OTHERS,,,,
7763,2014,West Bengal,Bolpur,SANJIB MALIK,M,30,SC,JDP,Cup & Saucer,6371,0,6371,0.41,0.49,1538421,6,1304756,0,0,OTHERS,,,,
7764,2014,West Bengal,Bolpur,None of the Above,,,,NOTA,NOTA,17304,18,17322,1.13,1.33,1538421,5,1304756,0,0,OTHERS,,,,
7765,2014,West Bengal,Birbhum,DR. ELAHI KAMRE MAHAMMAD,M,53,GEN,CPM,"Hammer, Sickle and Star",393096,209,393305,26.31,30.82,1495089,2,1275819,0,1,OTHERS,,,,
7766,2014,West Bengal,Birbhum,JOY BANERJEE,M,50,GEN,BJP,Lotus,235478,275,235753,15.77,18.48,1495089,3,1275819,0,0,NDA,,,,
7767,2014,West Bengal,Birbhum,PRABIR MUKHOPADHYAY,M,51,GEN,BSP,Elephant,7140,1,7141,0.48,0.56,1495089,8,1275819,0,0,OTHERS,,,,
7768,2014,West Bengal,Birbhum,SATABDI ROY,F,45,GEN,AITC,Flowers and Grass,460216,352,460568,30.81,36.10,1495089,1,1275819,1,0,OTHERS,,,,
7769,2014,West Bengal,Birbhum,SYED SIRAJ JIMMI,M,54,GEN,INC,Hand,132054,30,132084,8.83,10.35,1495089,4,1275819,0,0,UPA,,,,
7770,2014,West Bengal,Birbhum,AYESHA KHATUN,F,45,GEN,SUCI,Glass Tumbler,6593,0,6593,0.44,0.52,1495089,9,1275819,0,0,OTHERS,,,,
7771,2014,West Bengal,Birbhum,NURUL ISLAM,M,39,GEN,JD(U),Arrow,2203,2,2205,0.15,0.17,1495089,12,1275819,0,0,OTHERS,,,,
7772,2014,West Bengal,Birbhum,PRASANTA ROY,M,45,GEN,SP,Bicycle,7193,1,7194,0.48,0.56,1495089,7,1275819,0,0,OTHERS,,,,
7773,2014,West Bengal,Birbhum,SHIBRATAN SHARMA,M,49,GEN,JMM,Bow & Arrow,7989,0,7989,0.53,0.63,1495089,6,1275819,0,0,UPA,,,,
7774,2014,West Bengal,Birbhum,SAJAL DAS,M,29,SC,BMUP,Cot,2981,1,2982,0.20,0.23,1495089,11,1275819,0,0,OTHERS,,,,
7775,2014,West Bengal,Birbhum,SUTTAM DAS,M,30,SC,IND,Batsman,5448,0,5448,0.36,0.43,1495089,10,1275819,0,0,OTHERS,,,,
7776,2014,West Bengal,Birbhum,None of the Above,,,,NOTA,NOTA,14545,12,14557,0.97,1.14,1495089,5,1275819,0,0,OTHERS,,,,
7777,2014,Jharkhand,Rajmahal,DR. ANIL MURMU,M,43,ST,JVM,Comb,97370,4,97374,7.19,10.23,1353467,3,951563,0,0,OTHERS,,,,
7778,2014,Jharkhand,Rajmahal,ARUN MARANDI,M,28,ST,BSP,Elephant,4775,0,4775,0.35,0.50,1353467,12,951563,0,0,OTHERS,,,,
7779,2014,Jharkhand,Rajmahal,ARJUN PRASAD SINGH,M,65,ST,AJSUP,Banana,6760,1,6761,0.50,0.71,1353467,10,951563,0,0,OTHERS,,,,
7780,2014,Jharkhand,Rajmahal,JYOTIN SOREN,M,65,ST,CPM,"Hammer, Sickle and Star",58034,0,58034,4.29,6.10,1353467,4,951563,0,0,OTHERS,,,,
7781,2014,Jharkhand,Rajmahal,VIJAY KUMAR HANSDAK,M,31,ST,JMM,Bow & Arrow,379337,170,379507,28.04,39.87,1353467,1,951563,1,0,UPA,,,,
7782,2014,Jharkhand,Rajmahal,HEMLAL MURMU,M,58,ST,BJP,Lotus,338080,90,338170,24.99,35.53,1353467,2,951563,0,1,NDA,,,,
7783,2014,Jharkhand,Rajmahal,KRISHNA SINGH,M,42,ST,IUML,Ladder,16354,0,16354,1.21,1.72,1353467,6,951563,0,0,UPA,,,,
7784,2014,Jharkhand,Rajmahal,BARNARD HEMBROM,M,43,ST,RKSP,Auto- Rickshaw,8686,0,8686,0.64,0.91,1353467,7,951563,0,0,OTHERS,,,,
7785,2014,Jharkhand,Rajmahal,TALA HANSDA,M,41,ST,IND,Cup & Saucer,7661,0,7661,0.57,0.80,1353467,9,951563,0,0,OTHERS,,,,
7786,2014,Jharkhand,Rajmahal,SUNIRAM HEMBROM,M,45,ST,IND,Cot,6460,0,6460,0.48,0.68,1353467,11,951563,0,0,OTHERS,,,,
7787,2014,Jharkhand,Rajmahal,DR. SURAE SOREN,M,33,ST,IND,Scissors,7906,0,7906,0.58,0.83,1353467,8,951563,0,0,OTHERS,,,,
7788,2014,Jharkhand,Rajmahal,None of the Above,,,,NOTA,NOTA,19872,3,19875,1.47,2.09,1353467,5,951563,0,0,OTHERS,,,,
7789,2014,Jharkhand,Dumka,CHHAYA KOLE,F,31,ST,CPI,Ears of Corn And Sickle,26439,3,26442,2.08,2.93,1273049,4,903060,0,0,OTHERS,,,,
7790,2014,Jharkhand,Dumka,BABU LAL MARANDI,M,56,ST,JVM,Comb,158001,121,158122,12.42,17.51,1273049,3,903060,0,0,OTHERS,,,,
7791,2014,Jharkhand,Dumka,SHIBU SOREN,M,68,ST,JMM,Bow & Arrow,335686,129,335815,26.38,37.19,1273049,1,903060,1,0,UPA,,,,
7792,2014,Jharkhand,Dumka,SUNIL SOREN,M,35,ST,BJP,Lotus,296493,292,296785,23.31,32.86,1273049,2,903060,0,1,NDA,,,,
7793,2014,Jharkhand,Dumka,SOKOL HANSDA,M,31,ST,BSP,Elephant,9059,0,9059,0.71,1.00,1273049,9,903060,0,0,OTHERS,,,,
7794,2014,Jharkhand,Dumka,BABULAL SOREN,M,57,ST,AITC,Flowers and Grass,6284,0,6284,0.49,0.70,1273049,10,903060,0,0,OTHERS,,,,
7795,2014,Jharkhand,Dumka,BITIYA MANJHI,F,40,ST,CPI(ML)(L),Flag with Three Stars,5813,0,5813,0.46,0.64,1273049,11,903060,0,0,OTHERS,,,,
7796,2014,Jharkhand,Dumka,SAHADEO SOREN,M,64,ST,AAAP,Broom,3738,1,3739,0.29,0.41,1273049,14,903060,0,0,OTHERS,,,,
7797,2014,Jharkhand,Dumka,STEPHAN BESRA,M,36,ST,JDP,Cup & Saucer,4310,0,4310,0.34,0.48,1273049,13,903060,0,0,OTHERS,,,,
7798,2014,Jharkhand,Dumka,UMANATH KOLE,M,56,ST,IND,Air Conditioner,3733,0,3733,0.29,0.41,1273049,15,903060,0,0,OTHERS,,,,
7799,2014,Jharkhand,Dumka,JOSHIL MURMU,M,32,ST,IND,Bottle,4567,0,4567,0.36,0.51,1273049,12,903060,0,0,OTHERS,,,,
7800,2014,Jharkhand,Dumka,PULIS HEMRAM,M,35,ST,IND,Brush,10283,0,10283,0.81,1.14,1273049,7,903060,0,0,OTHERS,,,,
7801,2014,Jharkhand,Dumka,BAGHRAI SOREN,M,59,ST,IND,Gas Cylinder,9436,0,9436,0.74,1.04,1273049,8,903060,0,0,OTHERS,,,,
7802,2014,Jharkhand,Dumka,SHRILAL KISKU,M,55,ST,IND,Dolli,10347,0,10347,0.81,1.15,1273049,6,903060,0,0,OTHERS,,,,
7803,2014,Jharkhand,Dumka,None of the Above,,,,NOTA,NOTA,18325,0,18325,1.44,2.03,1273049,5,903060,0,0,OTHERS,,,,
7804,2014,Jharkhand,Godda,NISHIKANT DUBEY,M,42,GEN,BJP,Lotus,380314,186,380500,23.92,36.25,1590772,1,1049442,1,0,NDA,,,,
7805,2014,Jharkhand,Godda,PRADIP YADAV,M,48,GEN,JVM,Comb,193458,48,193506,12.16,18.44,1590772,3,1049442,0,0,OTHERS,,,,
7806,2014,Jharkhand,Godda,FURKAN ANSARI,M,63,GEN,INC,Hand,319739,79,319818,20.10,30.47,1590772,2,1049442,0,1,UPA,,,,
7807,2014,Jharkhand,Godda,MANRAJ,M,60,SC,BSP,Elephant,20865,6,20871,1.31,1.99,1590772,6,1049442,0,0,OTHERS,,,,
7808,2014,Jharkhand,Godda,SUBODH PRASAD,M,59,GEN,AJSUP,Banana,10992,6,10998,0.69,1.05,1590772,9,1049442,0,0,OTHERS,,,,
7809,2014,Jharkhand,Godda,GITA MANDAL,F,44,GEN,CPI(ML)(L),Flag with Three Stars,4343,1,4344,0.27,0.41,1590772,16,1049442,0,0,OTHERS,,,,
7810,2014,Jharkhand,Godda,JAI SHANKAR JHA,M,50,GEN,AAAP,Broom,5076,4,5080,0.32,0.48,1590772,14,1049442,0,0,OTHERS,,,,
7811,2014,Jharkhand,Godda,MD. JENUL,M,25,GEN,BMUP,Cot,4466,0,4466,0.28,0.43,1590772,15,1049442,0,0,OTHERS,,,,
7812,2014,Jharkhand,Godda,DAMODAR SINGH,M,46,GEN,AITC,Flowers and Grass,28245,1,28246,1.78,2.69,1590772,4,1049442,0,0,OTHERS,,,,
7813,2014,Jharkhand,Godda,MD. NOOR HASSAN,M,41,GEN,SAP,Almirah,5131,1,5132,0.32,0.49,1590772,13,1049442,0,0,OTHERS,,,,
7814,2014,Jharkhand,Godda,MAHENDRA MURMU,M,57,ST,JVD,BUCKET,3903,1,3904,0.25,0.37,1590772,17,1049442,0,0,OTHERS,,,,
7815,2014,Jharkhand,Godda,RAJVARDHAN AZAD,M,64,GEN,JD(U),Arrow,14034,0,14034,0.88,1.34,1590772,7,1049442,0,0,OTHERS,,,,
7816,2014,Jharkhand,Godda,NAVIN CHANDRA JHA,M,50,GEN,IND,Television,7278,0,7278,0.46,0.69,1590772,12,1049442,0,0,OTHERS,,,,
7817,2014,Jharkhand,Godda,NIRANJAN PRASAD YADAV,M,38,GEN,IND,Battery Torch,9059,0,9059,0.57,0.86,1590772,10,1049442,0,0,OTHERS,,,,
7818,2014,Jharkhand,Godda,MANOJ KUMAR RAY,M,34,GEN,IND,Ring,7447,0,7447,0.47,0.71,1590772,11,1049442,0,0,OTHERS,,,,
7819,2014,Jharkhand,Godda,SUNIL KUMAR GUPTA,M,46,GEN,IND,Batsman,22349,0,22349,1.40,2.13,1590772,5,1049442,0,0,OTHERS,,,,
7820,2014,Jharkhand,Godda,None of the Above,,,,NOTA,NOTA,12409,1,12410,0.78,1.18,1590772,8,1049442,0,0,OTHERS,,,,
7821,2014,Jharkhand,Chatra,HAJI JAINUL ABEDIN,M,40,GEN,BSP,Elephant,14928,1,14929,1.14,2.09,1312562,8,712971,0,0,OTHERS,,,,
7822,2014,Jharkhand,Chatra,DHIRAJ PRASAD SAHU,M,58,GEN,INC,Hand,117835,1,117836,8.98,16.53,1312562,2,712971,0,1,UPA,,,,
7823,2014,Jharkhand,Chatra,NAGMANI,M,51,GEN,AJSUP,Banana,35674,0,35674,2.72,5.00,1312562,4,712971,0,0,OTHERS,,,,
7824,2014,Jharkhand,Chatra,NILAM DEVI,F,37,GEN,JVM,Comb,104176,0,104176,7.94,14.61,1312562,3,712971,0,0,OTHERS,,,,
7825,2014,Jharkhand,Chatra,BANWARI SAW,M,60,GEN,CPI,Ears of Corn And Sickle,21261,0,21261,1.62,2.98,1312562,6,712971,0,0,OTHERS,,,,
7826,2014,Jharkhand,Chatra,SUNIL KUMAR SINGH,M,52,GEN,BJP,Lotus,295857,5,295862,22.54,41.50,1312562,1,712971,1,0,NDA,,,,
7827,2014,Jharkhand,Chatra,KESHWAR YADAV,M,50,GEN,SP,Bicycle,29754,0,29754,2.27,4.17,1312562,5,712971,0,0,OTHERS,,,,
7828,2014,Jharkhand,Chatra,CHANDRADEO THAKUR,M,63,GEN,SP(I),Air Conditioner,4725,0,4725,0.36,0.66,1312562,17,712971,0,0,OTHERS,,,,
7829,2014,Jharkhand,Chatra,NAUSHAD ALAM,M,31,GEN,AITC,Flowers and Grass,7841,0,7841,0.60,1.10,1312562,11,712971,0,0,OTHERS,,,,
7830,2014,Jharkhand,Chatra,BALWANT KUMAR,M,36,GEN,JKP,Basket containing Fruits,6845,0,6845,0.52,0.96,1312562,12,712971,0,0,OTHERS,,,,
7831,2014,Jharkhand,Chatra,MAHESH SINGH YADAV,M,67,GEN,JD(U),Arrow,5783,0,5783,0.44,0.81,1312562,15,712971,0,0,OTHERS,,,,
7832,2014,Jharkhand,Chatra,MISTAR ALAM ASRAFEE,M,41,GEN,RJM,Candles,4647,0,4647,0.35,0.65,1312562,18,712971,0,0,OTHERS,,,,
7833,2014,Jharkhand,Chatra,RAJ KUMAR PAHAN,M,45,GEN,RADP,Carrot,10771,0,10771,0.82,1.51,1312562,9,712971,0,0,OTHERS,,,,
7834,2014,Jharkhand,Chatra,RAMNARESH SINGH,M,49,GEN,CPI(ML)(L),Flag with Three Stars,8341,0,8341,0.64,1.17,1312562,10,712971,0,0,OTHERS,,,,
7835,2014,Jharkhand,Chatra,SAGAR RAM,M,38,SC,ABHM,Almirah,5743,0,5743,0.44,0.81,1312562,16,712971,0,0,OTHERS,,,,
7836,2014,Jharkhand,Chatra,SIMA CHANDRAVANSI,F,25,GEN,AAAP,Broom,17979,1,17980,1.37,2.52,1312562,7,712971,0,0,OTHERS,,,,
7837,2014,Jharkhand,Chatra,ANIL KUMAR ORAON,M,45,ST,IND,Batsman,4207,2,4209,0.32,0.59,1312562,19,712971,0,0,OTHERS,,,,
7838,2014,Jharkhand,Chatra,ASHISH BHUSHAN PATHAK,M,31,GEN,IND,Bat,2944,0,2944,0.22,0.41,1312562,20,712971,0,0,OTHERS,,,,
7839,2014,Jharkhand,Chatra,ROBIN SINGH,M,25,ST,IND,Battery Torch,2016,0,2016,0.15,0.28,1312562,21,712971,0,0,OTHERS,,,,
7840,2014,Jharkhand,Chatra,SUDHANSHU SUMAN,M,40,GEN,IND,Balloon,5843,0,5843,0.45,0.82,1312562,13,712971,0,0,OTHERS,,,,
7841,2014,Jharkhand,Chatra,None of the Above,,,,NOTA,NOTA,5791,0,5791,0.44,0.81,1312562,14,712971,0,0,OTHERS,,,,
7842,2014,Jharkhand,Kodarma,TILAKDHARI PD SINGH,M,69,GEN,INC,Hand,60330,0,60330,3.68,5.89,1639645,4,1024906,0,0,UPA,,,,
7843,2014,Jharkhand,Kodarma,NAJRUL HASSAN HASHMI,M,42,GEN,AJSUP,Banana,25522,0,25522,1.56,2.49,1639645,5,1024906,0,0,OTHERS,,,,
7844,2014,Jharkhand,Kodarma,PRANAV KUMAR VERMA,M,34,GEN,JVM,Comb,160638,0,160638,9.80,15.67,1639645,3,1024906,0,0,OTHERS,,,,
