statename,year,distname,lcname,category,candidate,sex,age,party,total,rank,electors,polled,pollperc,win,alliance
Jharkhand,2005,Sahebganj,Rajmahal,GEN,THOMAS HANSDA,M,54,INC,36472,1,225100,141779,62.98,1,INC
Jharkhand,2005,Sahebganj,Rajmahal,GEN,ARUN MANDAL,M,52,IND,25296,2,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,KAMAL KRISHNA BHAGAT,M,47,BJP,21639,3,225100,141779,62.98,0,BJP
Jharkhand,2005,Sahebganj,Rajmahal,GEN,MOINUDDIN SHEKH,M,38,CPM,19805,4,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,RAMCHANDRA KESHRI,M,64,RJD,11254,5,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,DHRUV BHAGAT,M,53,NCP,4251,6,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,MD. TAJUDDIN,M,31,IND,2881,7,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,PRADEEP KUMAR VERMA,M,34,AJSU,2449,8,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,RAJENDRA PRASAD GUPTA,M,47,IND,2354,9,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,KIRAN SHANKAR SINHA,M,48,IND,1852,10,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,ANUP KUMAR RANKRAJ,M,35,LJP,1583,11,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,BHOLA MAHATO,M,30,IND,1375,12,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,KRISHNA PANDEY,M,29,BSP,1142,13,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,SIDHESHWAR MANDAL,M,49,IND,1092,14,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,AKIL HUSAIN ANSARI,M,40,IND,1087,15,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,BINOD KUMAR YADAV,M,26,IND,1070,16,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,ANISUR RAHMAN,M,49,MC,1048,17,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,DEOBRAT GUPTA,M,44,IND,870,18,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,DINESH PANDIT,M,32,IND,839,19,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,KAMLA KANT MANDAL,M,29,SHS,800,20,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,OM PRAKASH SAH,M,40,IND,730,21,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,CHANDRA DEO BAITHA,M,66,SAP,698,22,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,AMIN KHAN,M,57,SP,601,23,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Rajmahal,GEN,DEBRAJ SHARMA SARKAR,M,41,IND,591,24,225100,141779,62.98,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,TALA MARANDI,M,42,BJP,44546,1,192282,112106,58.3,1,BJP
Jharkhand,2005,Sahebganj,Borio,ST,LOBIN HEMBRUM,M,48,JMM,38227,2,192282,112106,58.3,0,JMM
Jharkhand,2005,Sahebganj,Borio,ST,KHUDU MURMU,M,45,IND,7083,3,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,MAHESH MALTO,M,36,NCP,4295,4,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,SUNIL HANSDAK,M,31,IND,3517,5,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,NAZARATI SOREN,M,57,IND,3496,6,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,KASRAI SOREN,M,42,JDP,1947,7,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,GYANENDRA MURMU,M,34,IND,1484,8,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,BHAGWAT SOREN,M,68,LJP,1371,9,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,LUKAS HANSDA,M,36,IND,1302,10,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,YOGANAND SOREN,M,32,IND,1244,11,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,SAILU KUMARI MALTI ALIAS MALTO,M,28,SHS,1170,12,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,ELIYAS MURMU,M,50,IND,925,13,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,MANDAKINI MURMU,M,42,IND,818,14,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Borio,ST,BENJAMIN MURMU,M,61,IND,681,15,192282,112106,58.3,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,THOMAS SOREN,M,41,JMM,42332,1,162489,92190,56.74,1,JMM
Jharkhand,2005,Sahebganj,Barhait,ST,SIMON MALTO,M,36,BJP,28593,2,162489,92190,56.74,0,BJP
Jharkhand,2005,Sahebganj,Barhait,ST,SAMUEL MURMU,M,39,IND,3893,3,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,RAM CHARAN KISKU,M,49,CPI,2741,4,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,CHHOTO HANSDA,M,42,IND,2221,5,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,JARMAN BASKI,M,36,IND,2111,6,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,MARY BASKI,F,43,BSP,2103,7,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,LOWRENCE HANSDA,M,56,IND,1740,8,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,CHURKA MURMU,M,62,SHS,1396,9,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,RAJESH BASKI,M,35,IND,1164,10,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,MARIANUS MARANDI,M,36,IND,1063,11,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,MASIH SOREN,M,71,JKPP,1007,12,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,IGNATIUS HANSDAK,M,44,IND,688,13,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,BABLU SOREN,M,43,IND,621,14,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Sahebganj,Barhait,ST,BARNWAS MALTO,M,67,IND,517,15,162489,92190,56.74,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,SUSHILA HANSDAK,M,44,JMM,29661,1,152751,91878,60.15,1,JMM
Jharkhand,2005,Pakur,Litipara,ST,SOM MARANDI,M,41,BJP,22464,2,152751,91878,60.15,0,BJP
Jharkhand,2005,Pakur,Litipara,ST,ANIL MURMU,M,34,IND,22116,3,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,JITENDRA MALTO,M,39,IND,4136,4,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,SHIVA CHARAN MALTO,M,34,IND,3637,5,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,JANTU SOREN,M,27,JDP,2496,6,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,STEFAN MURMU,M,27,IND,2280,7,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,KALIDAS MALTO,M,54,BSP,1576,8,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,CHARAN MURMU,M,31,SHS,1254,9,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,DILIP HEMBROM,M,27,AJSU,1150,10,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Litipara,ST,ROSEMARY HEMBROM,M,32,SP,1107,11,152751,91878,60.15,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,ALAMGIR ALAM,M,52,INC,71736,1,220945,149146,67.5,1,INC
Jharkhand,2005,Pakur,Pakaur,GEN,BENI PRASAD GUPTA,M,64,BJP,46000,2,220945,149146,67.5,0,BJP
Jharkhand,2005,Pakur,Pakaur,GEN,MOHAMMAD IQBAL,M,53,CPM,14773,3,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,SHAHNAZ BEGUM,M,34,SP,7030,4,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,SHYAM CHAND MANDAL,M,51,IND,2459,5,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,HARI GOPAL DAS,M,54,BSP,1599,6,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,BETKA MARANDI,M,32,JDP,1291,7,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,SHAMBHU NANDAN KUMAR,M,41,LJP,1018,8,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,ANAND TURI,M,55,IND,908,9,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,ABU TAHIR,M,42,IND,877,10,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,YAKUB MURMU,M,37,JKPP,813,11,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Pakaur,GEN,AZIMUDIN MOMIN,M,40,IND,641,12,220945,149146,67.5,0,OTHERS
Jharkhand,2005,Pakur,Maheshpur,ST,SUPHAL MARANDI,M,52,JMM,45520,1,172991,108444,62.69,1,JMM
Jharkhand,2005,Pakur,Maheshpur,ST,DEBIDHAN BESRA,M,65,BJP,32704,2,172991,108444,62.69,0,BJP
Jharkhand,2005,Pakur,Maheshpur,ST,MISTRY SOREN,M,36,AJSU,13812,3,172991,108444,62.69,0,OTHERS
Jharkhand,2005,Pakur,Maheshpur,ST,GOPIN SOREN,M,40,CPM,8525,4,172991,108444,62.69,0,OTHERS
Jharkhand,2005,Pakur,Maheshpur,ST,ISMAIL SOREN,M,33,JDP,2686,5,172991,108444,62.69,0,OTHERS
Jharkhand,2005,Pakur,Maheshpur,ST,SHREECHAND TUDU,M,64,BSP,2139,6,172991,108444,62.69,0,OTHERS
Jharkhand,2005,Pakur,Maheshpur,ST,JUNESH MURMU,M,36,IND,1851,7,172991,108444,62.69,0,OTHERS
Jharkhand,2005,Pakur,Maheshpur,ST,STEPHAN TUDU,M,44,JKPP,1207,8,172991,108444,62.69,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,NALIN SOREN,M,56,JMM,27723,1,173000,93471,54.03,1,JMM
Jharkhand,2005,Dumka,Sikaripara,ST,RAJA MARANDI,M,45,JD(U),24641,2,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,DAVID MURMU,M,60,AJSU,18522,3,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,SUNIL KUMAR MARANDI,M,30,CPI(ML)(L),7800,4,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,ALBINIUS MURMU,M,37,IND,3283,5,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,RAMJIBAN DEHRI,M,32,IND,2526,6,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,BABU LAL KISKU,M,37,BSP,1955,7,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,SATYA SHIKHANAND MURMU,M,50,RJD,1485,8,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,BASANT KUMAR TUDU,M,48,SAP,1095,9,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,NOBEL KISHORE MARANDI,M,32,IND,1059,10,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,STEFAN BESRA,M,26,SP,898,11,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,NIPURANI MURMU,M,25,IND,882,12,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,JAMES MURMU,M,52,IND,809,13,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Dumka,Sikaripara,ST,MANOJ KUMAR MARANDI,M,35,UGDP,793,14,173000,93471,54.03,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,RABINDRA NATH MAHATO,M,45,JMM,30847,1,179650,102827,57.24,1,JMM
Jharkhand,2005,Jamtara,Nala,GEN,SATYANAND JHA,M,50,BJP,29725,2,179650,102827,57.24,0,BJP
Jharkhand,2005,Jamtara,Nala,GEN,BISHESWAR KHAN,M,83,CPI,24493,3,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,SUNIL KUMAR ROY,M,47,IND,2916,4,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,PRAVEEN PRABHAKAR,M,33,IND,2866,5,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,ANJANA GHOSH,M,66,BSP,1656,6,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,DIGUMBER PD. SAH,M,40,JVD,1597,7,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,ABINASH MAHATO,M,52,AITC,1364,8,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,BABUDHAN HEMBROM,M,32,CPI(ML)(L),1278,9,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,RAMESH CHANDRA VERMA,M,59,SP,1182,10,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,JUNU SINGH MURMU,M,39,IND,1141,11,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,KAMDEO MOHALI,M,47,IND,974,12,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,KAILASH MAHATO,M,45,IND,874,13,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,UPENDRA NATH HEMBRAM,M,55,IND,684,14,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,JAGANNATH MANDAL,M,32,JVC,676,15,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Nala,GEN,SUBODH SINGH,M,59,SAP,554,16,179650,102827,57.24,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,BISHNU PRASAD BHAIYA,M,42,BJP,49387,1,210012,126575,60.27,1,BJP
Jharkhand,2005,Jamtara,Jamtara,GEN,IRFAN ANSARI,M,30,INC,45895,2,210012,126575,60.27,0,INC
Jharkhand,2005,Jamtara,Jamtara,GEN,BIRENDRA MANDAL,M,32,IND,5049,3,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,SIRAJ ANSARI,M,38,BSP,4706,4,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,SUNIL KUMAR HANSDA,M,34,AJSU,4038,5,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,BABU LAL MARANDI,M,71,IND,3034,6,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,DULAL ROY,M,41,IND,2885,7,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,SURAJ MANDAL,M,57,JVD,1827,8,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,JAY PRAKASH MANDAL,M,36,CPI(ML)(L),1490,9,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,MD. RAFIQUE ANSARI,M,42,IND,1256,10,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,KAMAL MARANDI,M,33,IND,1209,11,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,PRANAB KUMAR MANDAL,M,33,IND,1093,12,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,ABU TALIB ANSARI,M,49,UGDP,1031,13,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,ALTA DEVI,M,42,LJP,1026,14,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,NAND LAL SOREN,M,51,IND,900,15,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,SHEU SHANKAR LAL MURMU,M,45,JVC,761,16,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,SHABBIR AHMAD,M,28,SP,651,17,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Jamtara,Jamtara,GEN,DINESH YADAV,M,32,SAP,337,18,210012,126575,60.27,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,STEPHEN MARANDI,M,52,IND,41340,1,195067,106954,54.83,1,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,MOHRIL MURMU,M,57,BJP,35993,2,195067,106954,54.83,0,BJP
Jharkhand,2005,Dumka,Dumka,ST,HEMANT SOREN,M,32,JMM,19610,3,195067,106954,54.83,0,JMM
Jharkhand,2005,Dumka,Dumka,ST,DHANI RAM TUDU,M,68,BSP,2586,4,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,SOBHA MURMU,M,50,IND,1660,5,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,KRISHNA HANSDA,M,33,SP,1507,6,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,WAKIL HANSDA,M,27,CPI(ML)(L),831,7,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,PINTO MURMU,M,38,IND,705,8,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,SANYAT HEMBRAM,M,33,IND,692,9,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,SHARMILA SOREN,M,35,IND,431,10,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,SANJAY SEBASTIAN MARANDI,M,31,IND,408,11,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,MEENA KUMARI MURMU,M,37,IND,334,12,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,BHADO HEMBROM,M,60,IND,312,13,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,BENJAMIN HEMBRAM,M,44,SAP,293,14,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Dumka,ST,KATIJ HANSDA,M,30,IND,251,15,195067,106954,54.83,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,SUNIL SOREN,M,27,BJP,44073,1,166017,95308,57.41,1,BJP
Jharkhand,2005,Dumka,Jama,ST,DURGA SOREN,M,36,JMM,37443,2,166017,95308,57.41,0,JMM
Jharkhand,2005,Dumka,Jama,ST,MANOJ KUMAR SINGH,M,32,RJD,4254,3,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,SUMANTI MANJHI,M,28,BSP,2410,4,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,SONA MURMU,M,53,IND,2061,5,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,SIRIL SOREN,M,46,IND,1421,6,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,KALESHWAR SOREN,M,33,IND,896,7,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,PREM ANAND SOREN,M,43,UGDP,868,8,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,LALITA HEMRAM,M,40,SP,639,9,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,GOSPEL SOREN,M,32,JVD,637,10,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jama,ST,ISHWAR HEMBRUM,M,43,IND,606,11,166017,95308,57.41,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,HARI NARAYAN RAY,M,44,IND,28480,1,179564,110221,61.38,1,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,DEVENDRA KUNWAR,M,55,BJP,22171,2,179564,110221,61.38,0,BJP
Jharkhand,2005,Dumka,Jarmundi,GEN,CHAKRADHAR YADAV,M,56,RJD,8884,3,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,ALAMGIR,M,35,BSP,7768,4,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,MANI SHANKAR,M,41,INC,7524,5,179564,110221,61.38,0,INC
Jharkhand,2005,Dumka,Jarmundi,GEN,HARI SHANKAR PATRALEKH,M,50,IND,6212,6,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,JULLY YADAV,M,29,LJP,3773,7,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,BARUN KUMAR,M,42,JVD,2777,8,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,CHANDRA NARAYAN ROY,M,65,IND,2633,9,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,GOPAL PRASAD PANJIYAR,M,59,IND,2599,10,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,SANJAY KUMAR,M,40,IND,2348,11,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,MANI KANT SHARMA,M,33,SP,1909,12,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,ARUN KUMAR MANDAL,M,32,AD,1769,13,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,NIRANJAN SINGH,M,46,IND,1369,14,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,SATISH YADAV,M,45,IND,1227,15,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,PRABIN KUMAR VERMA,M,47,UGDP,994,16,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,RAJENDRA YADAV,M,36,AITC,898,17,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,PANCHANAN ROUT,M,41,IND,859,18,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,CHAKRESHWAR DAS,M,31,IND,808,19,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,ARVIND KUMAR,M,35,IND,762,20,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,PANKAJ KUMAR SHARMA,M,26,IND,660,21,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,MANOJ KUMAR SINHA,M,46,SAP,646,22,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,BIJAY KUMAR CHOUDHARY,M,37,IND,621,23,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,NAMITA DEVI,M,26,JPJD,608,24,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,HARI RAM SAH,M,62,IND,558,25,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,MANGA RAM MARANDI,M,59,IND,522,26,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,PRADEEP KUMAR MISHRA,M,42,IND,434,27,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Dumka,Jarmundi,GEN,BATESHWAR KISKU,M,32,IND,408,28,179564,110221,61.38,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,RAJ PALIWAR,M,36,BJP,48756,1,237299,149610,63.05,1,BJP
Jharkhand,2005,Deoghar,Madhupur,GEN,HUSSAIN ANSARI,M,54,JMM,42089,2,237299,149610,63.05,0,JMM
Jharkhand,2005,Deoghar,Madhupur,GEN,SAHEEM KHAN,M,37,BSP,25506,3,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,RAJESH KUMAR THAKUR,M,37,IND,10385,4,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,JAWAHAR PRASAD SINGH,M,58,RJD,5989,5,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,SURENDRA RAWANI,M,26,JVC,2927,6,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,SANTOSH KUMAR MODI,M,27,IND,2278,7,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,MUKESH KUMAR SINGH,M,29,AJSU,2250,8,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,ALTAF HUSSAIN,M,34,UGDP,1886,9,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,MOFID KHAN,M,30,IND,1516,10,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,BADRUDEEN ANSARI,M,44,IND,1325,11,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,BARUN ROY,M,35,AITC,1189,12,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,KUMAR BINOD,M,35,CPI(ML)(L),1069,13,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,MANI KANT,M,34,SP,986,14,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,NANDILAL KISHKU,M,50,JKKP,839,15,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Madhupur,GEN,DADAN MOHAN PRASAD,M,46,SAP,618,16,237299,149610,63.05,0,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,UDAY SHANKAR SINGH,M,49,RJD,66335,1,212216,133969,63.13,1,OTHERS
Jharkhand,2005,Deoghar,Sarath,GEN,SHASHANK SEKHAR BHOKTA,M,52,JMM,51429,2,212216,133969,63.13,0,JMM
Jharkhand,2005,Deoghar,Sarath,GEN,SATISH CHANDRA RAO,M,55,JD(U),4495,3,212216,133969,63.13,0,OTHERS
